#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome F","NC_006072.1",1495621,1496550,"+",2907968,,"YALI0_F11297g","XP_505281.1",309,"YALI0F11297p"
"chromosome F","NC_006072.1",1497595,1500333,"-",2909017,,"YALI0_F11319g","XP_505282.1",912,"YALI0F11319p"
"chromosome F","NC_006072.1",1500670,1501628,"-",2909018,,"YALI0_F11341g","XP_505283.1",270,"YALI0F11341p"
"chromosome F","NC_006072.1",1503005,1503637,"-",2909019,,"YALI0_F11363g","XP_505284.1",210,"YALI0F11363p"
"chromosome F","NC_006072.1",1506814,1508880,"+",2909020,,"YALI0_F11385g","XP_505285.1",688,"YALI0F11385p"
"chromosome F","NC_006072.1",1509963,1510637,"-",2909021,,"YALI0_F11407g","XP_505286.1",224,"YALI0F11407p"
"chromosome F","NC_006072.1",1512884,1513906,"-",2909022,,"YALI0_F11429g","XP_505287.2",340,"YALI0F11429p"
"chromosome F","NC_006072.1",1516843,1518769,"-",2908601,,"YALI0_F11473g","XP_505288.1",525,"YALI0F11473p"
"chromosome F","NC_006072.1",1521612,1523417,"+",2908604,,"YALI0_F11487g","XP_505289.1",333,"YALI0F11487p"
"chromosome F","NC_006072.1",1526278,1528281,"+",2908605,,"YALI0_F11517g","XP_505290.1",667,"YALI0F11517p"
"chromosome F","NC_006072.1",1528839,1530053,"+",2908603,,"YALI0_F11539g","XP_505291.1",404,"YALI0F11539p"
"chromosome F","NC_006072.1",1530820,1531416,"+",2908620,,"YALI0_F11561g","XP_505292.1",198,"YALI0F11561p"
"chromosome F","NC_006072.1",1532167,1533129,"-",2908621,,"YALI0_F11583g","XP_505293.1",320,"YALI0F11583p"
"chromosome F","NC_006072.1",1534357,1534935,"-",2908622,,"YALI0_F11605g","XP_505294.1",192,"YALI0F11605p"
"chromosome F","NC_006072.1",1535402,1535680,"+",7009616,,"YALI0_F11616g","XP_002143108.1",92,"YALI0F11616p"
"chromosome F","NC_006072.1",1536615,1537400,"-",2908623,,"YALI0_F11627g","XP_505295.1",261,"YALI0F11627p"
"chromosome F","NC_006072.1",1539037,1540110,"-",2908624,,"YALI0_F11649g","XP_505296.1",357,"YALI0F11649p"
"chromosome F","NC_006072.1",1541524,1542324,"+",2908625,,"YALI0_F11671g","XP_505297.1",266,"YALI0F11671p"
"chromosome F","NC_006072.1",1543034,1544710,"-",2908632,,"YALI0_F11693g","XP_505298.1",558,"YALI0F11693p"
"chromosome F","NC_006072.1",1546223,1546408,"-",2908633,,"YALI0_F11715g","XP_505299.2",61,"YALI0F11715p"
"chromosome F","NC_006072.1",1547532,1548233,"+",2908634,,"YALI0_F11737g","XP_505300.1",233,"YALI0F11737p"
"chromosome F","NC_006072.1",1550164,1551513,"-",2908635,,"YALI0_F11759g","XP_505301.1",449,"YALI0F11759p"
"chromosome F","NC_006072.1",1553071,1554991,"+",2908636,,"YALI0_F11781g","XP_505302.2",282,"YALI0F11781p"
"chromosome F","NC_006072.1",1556704,1558077,"+",2908637,,"YALI0_F11803g","XP_505303.1",457,"YALI0F11803p"
"chromosome F","NC_006072.1",1561599,1563806,"-",2908638,,"YALI0_F11825g","XP_505304.1",735,"YALI0F11825p"
"chromosome F","NC_006072.1",1566786,1568984,"-",2908261,,"YALI0_F11847g","XP_505305.1",732,"YALI0F11847p"
"chromosome F","NC_006072.1",1570585,1573155,"+",2908262,,"YALI0_F11869g","XP_505306.1",856,"YALI0F11869p"
"chromosome F","NC_006072.1",1573428,1574291,"-",2908263,,"YALI0_F11891g","XP_505307.1",287,"YALI0F11891p"
"chromosome F","NC_006072.1",1575534,1576700,"-",2908264,,"YALI0_F11913g","XP_505308.1",388,"YALI0F11913p"
"chromosome F","NC_006072.1",1577886,1578509,"+",2908265,,"YALI0_F11935g","XP_505309.1",207,"YALI0F11935p"
"chromosome F","NC_006072.1",1579039,1579476,"+",2908266,,"YALI0_F11957g","XP_505310.1",145,"YALI0F11957p"
"chromosome F","NC_006072.1",1581174,1582499,"-",2908187,,"YALI0_F11979g","XP_505311.1",441,"YALI0F11979p"
"chromosome F","NC_006072.1",1585707,1586117,"+",2908188,,"YALI0_F12001g","XP_505312.2",136,"YALI0F12001p"
"chromosome F","NC_006072.1",1586439,1587682,"-",2908189,,"YALI0_F12023g","XP_505313.1",398,"YALI0F12023p"
"chromosome F","NC_006072.1",1588346,1588843,"+",2908190,,"YALI0_F12045g","XP_505314.1",165,"YALI0F12045p"
"chromosome F","NC_006072.1",1589247,1590245,"-",2908191,,"YALI0_F12067g","XP_505315.1",332,"YALI0F12067p"
"chromosome F","NC_006072.1",1591647,1596350,"-",2908192,,"YALI0_F12089g","XP_505316.1",1542,"YALI0F12089p"
"chromosome F","NC_006072.1",1597373,1598803,"-",2907956,,"YALI0_F12111g","XP_505317.1",476,"YALI0F12111p"
"chromosome F","NC_006072.1",1599754,1600251,"-",2907957,,"YALI0_F12133g","XP_505318.2",165,"YALI0F12133p"
"chromosome F","NC_006072.1",1600855,1603417,"-",2907958,,"YALI0_F12155g","XP_505319.1",814,"YALI0F12155p"
"chromosome F","NC_006072.1",1604278,1605315,"+",2907959,,"YALI0_F12177g","XP_505320.1",345,"YALI0F12177p"
"chromosome F","NC_006072.1",1606659,1608476,"+",2907960,,"YALI0_F12199g","XP_505321.1",605,"YALI0F12199p"
"chromosome F","NC_006072.1",1609086,1611512,"-",2907961,,"YALI0_F12221g","XP_505322.1",808,"YALI0F12221p"
"chromosome F","NC_006072.1",1615591,1616241,"+",2907951,,"YALI0_F12243g","XP_505323.1",216,"YALI0F12243p"
"chromosome F","NC_006072.1",1625425,1626750,"-",2907950,,"YALI0_F12287g","XP_505325.1",441,"YALI0F12287p"
"chromosome F","NC_006072.1",1647760,1648569,"+",2907955,,"YALI0_F12331g","XP_505326.2",242,"YALI0F12331p"
"chromosome F","NC_006072.1",1656755,1657546,"+",2907953,,"YALI0_F12353g","XP_505327.2",263,"YALI0F12353p"
"chromosome F","NC_006072.1",1658059,1659936,"-",2907954,,"YALI0_F12375g","XP_505328.1",625,"YALI0F12375p"
"chromosome F","NC_006072.1",1661290,1663188,"+",2908960,,"YALI0_F12397g","XP_505329.1",632,"YALI0F12397p"
"chromosome F","NC_006072.1",1665482,1667830,"+",2908070,,"YALI0_F12463g","XP_505330.1",782,"YALI0F12463p"
"chromosome F","NC_006072.1",1669099,1670076,"-",2908072,,"YALI0_F12507g","XP_505331.1",325,"YALI0F12507p"
"chromosome F","NC_006072.1",1671631,1672779,"+",2908073,,"YALI0_F12529g","XP_505332.1",382,"YALI0F12529p"
"chromosome F","NC_006072.1",1674322,1675743,"+",2908074,,"YALI0_F12551g","XP_505333.1",473,"YALI0F12551p"
"chromosome F","NC_006072.1",1679630,1681663,"+",2908075,,"YALI0_F12573g","XP_505334.1",677,"YALI0F12573p"
"chromosome F","NC_006072.1",1685565,1687484,"+",2908042,,"YALI0_F12595g","XP_505335.1",639,"YALI0F12595p"
"chromosome F","NC_006072.1",1691531,1692727,"+",2908043,,"YALI0_F12617g","XP_505336.1",398,"YALI0F12617p"
"chromosome F","NC_006072.1",1694238,1699151,"-",2908044,,"YALI0_F12639g","XP_505337.1",1556,"YALI0F12639p"
"chromosome F","NC_006072.1",1700410,1701753,"+",2908045,,"YALI0_F12661g","XP_505338.1",447,"YALI0F12661p"
"chromosome F","NC_006072.1",1702400,1702909,"+",2908046,,"YALI0_F12683g","XP_505339.1",169,"YALI0F12683p"
"chromosome F","NC_006072.1",1703318,1705441,"+",2908047,,"YALI0_F12705g","XP_505340.1",707,"YALI0F12705p"
"chromosome F","NC_006072.1",1705615,1706532,"-",2908199,,"YALI0_F12727g","XP_505341.1",305,"YALI0F12727p"
"chromosome F","NC_006072.1",1707051,1708139,"-",2908200,,"YALI0_F12749g","XP_505342.1",362,"YALI0F12749p"
"chromosome F","NC_006072.1",1710165,1711280,"+",2908201,,"YALI0_F12771g","XP_505343.1",371,"YALI0F12771p"
"chromosome F","NC_006072.1",1713697,1718010,"+",2908202,,"YALI0_F12793g","XP_505344.1",1437,"YALI0F12793p"
"chromosome F","NC_006072.1",1718514,1720181,"-",2908203,,"YALI0_F12815g","XP_505345.1",555,"YALI0F12815p"
"chromosome F","NC_006072.1",1722653,1726342,"-",2908204,,"YALI0_F12837g","XP_505346.1",1229,"YALI0F12837p"
"chromosome F","NC_006072.1",1735052,1736413,"+",2908171,,"YALI0_F12925g","XP_505350.1",453,"YALI0F12925p"
"chromosome F","NC_006072.1",1737442,1738308,"-",2908172,,"YALI0_F12947g","XP_505351.1",288,"YALI0F12947p"
"chromosome F","NC_006072.1",1740318,1742807,"+",2908173,,"YALI0_F12969g","XP_505352.1",829,"YALI0F12969p"
"chromosome F","NC_006072.1",1743173,1744456,"-",2908174,,"YALI0_F12991g","XP_505353.1",427,"YALI0F12991p"
"chromosome F","NC_006072.1",1747490,1748551,"-",2909009,,"YALI0_F13013g","XP_505354.1",353,"YALI0F13013p"
"chromosome F","NC_006072.1",1750002,1750511,"-",2909010,,"YALI0_F13035g","XP_505355.1",169,"YALI0F13035p"
"chromosome F","NC_006072.1",1751004,1752689,"+",2909011,,"YALI0_F13057g","XP_505356.1",561,"YALI0F13057p"
"chromosome F","NC_006072.1",1753087,1753543,"-",7009619,,"YALI0_F13068g","XP_002143109.1",136,"YALI0F13068p"
"chromosome F","NC_006072.1",1753613,1755214,"+",7009620,,"YALI0_F13079g","XP_002143110.1",533,"YALI0F13079p"
"chromosome F","NC_006072.1",1755750,1756121,"-",2909012,,"YALI0_F13101g","XP_505357.1",123,"YALI0F13101p"
"chromosome F","NC_006072.1",1756298,1757239,"+",2909013,,"YALI0_F13123g","XP_505358.1",313,"YALI0F13123p"
"chromosome F","NC_006072.1",1758337,1759137,"+",2909014,,"YALI0_F13145g","XP_505359.1",266,"YALI0F13145p"
"chromosome F","NC_006072.1",1763525,1765330,"-",2907849,,"YALI0_F13167g","XP_505361.1",601,"YALI0F13167p"
"chromosome F","NC_006072.1",1765768,1768698,"-",2907885,,"YALI0_F13189g","XP_505362.1",976,"YALI0F13189p"
"chromosome F","NC_006072.1",1770820,1774683,"+",2907850,,"YALI0_F13211g","XP_505363.1",1287,"YALI0F13211p"
"chromosome F","NC_006072.1",1775000,1775617,"-",2908311,,"YALI0_F13233g","XP_505364.1",205,"YALI0F13233p"
"chromosome F","NC_006072.1",1775932,1776501,"+",2908310,,"YALI0_F13255g","XP_505365.1",189,"YALI0F13255p"
"chromosome F","NC_006072.1",1777201,1781038,"-",2908314,,"YALI0_F13277g","XP_505366.1",1134,"YALI0F13277p"
"chromosome F","NC_006072.1",1781696,1783843,"-",2908312,,"YALI0_F13299g","XP_505367.1",715,"YALI0F13299p"
"chromosome F","NC_006072.1",1785483,1787921,"+",2908313,,"YALI0_F13321g","XP_505368.1",812,"YALI0F13321p"
"chromosome F","NC_006072.1",1788660,1795044,"+",2907876,,"YALI0_F13343g","XP_505369.1",2084,"YALI0F13343p"
"chromosome F","NC_006072.1",1795687,1796127,"+",7009621,,"YALI0_F13354g","XP_002143111.1",110,"YALI0F13354p"
"chromosome F","NC_006072.1",1796214,1796888,"+",2907877,,"YALI0_F13365g","XP_505370.1",224,"YALI0F13365p"
"chromosome F","NC_006072.1",1797110,1798054,"-",2907878,,"YALI0_F13387g","XP_505371.1",314,"YALI0F13387p"
"chromosome F","NC_006072.1",1798352,1799875,"-",2907879,,"YALI0_F13409g","XP_505372.1",507,"YALI0F13409p"
"chromosome F","NC_006072.1",1800282,1800956,"+",2907880,,"YALI0_F13431g","XP_505373.1",224,"YALI0F13431p"
"chromosome F","NC_006072.1",1801195,1802259,"+",2907881,,"YALI0_F13453g","XP_505374.1",354,"YALI0F13453p"
"chromosome F","NC_006072.1",1803786,1805054,"+",2908321,,"YALI0_F13475g","XP_505375.1",422,"YALI0F13475p"
"chromosome F","NC_006072.1",1807300,1808487,"+",2908322,,"YALI0_F13497g","XP_505376.1",395,"YALI0F13497p"
"chromosome F","NC_006072.1",1809113,1813862,"-",2908323,,"YALI0_F13519g","XP_505377.1",1548,"YALI0F13519p"
"chromosome F","NC_006072.1",1814563,1815426,"-",2908324,,"YALI0_F13541g","XP_505378.1",287,"YALI0F13541p"
"chromosome F","NC_006072.1",1817244,1819130,"+",2908326,,"YALI0_F13585g","XP_505379.1",628,"YALI0F13585p"
"chromosome F","NC_006072.1",1820246,1822048,"+",2908315,,"YALI0_F13607g","XP_505380.1",600,"YALI0F13607p"
"chromosome F","NC_006072.1",1822402,1825236,"-",2908316,,"YALI0_F13629g","XP_505381.1",944,"YALI0F13629p"
"chromosome F","NC_006072.1",1827689,1828876,"-",2908317,,"YALI0_F13651g","XP_505382.1",395,"YALI0F13651p"
"chromosome F","NC_006072.1",1832584,1836391,"+",2908318,,"YALI0_F13673g","XP_505383.1",1020,"YALI0F13673p"
"chromosome F","NC_006072.1",1837420,1840704,"-",2908319,,"YALI0_F13695g","XP_505384.1",1094,"YALI0F13695p"
"chromosome F","NC_006072.1",1843102,1846805,"+",2908320,,"YALI0_F13717g","XP_505385.1",1212,"YALI0F13717p"
"chromosome F","NC_006072.1",1847948,1849552,"+",2908680,,"YALI0_F13739g","XP_505386.1",534,"YALI0F13739p"
"chromosome F","NC_006072.1",1849700,1850884,"-",2908681,,"YALI0_F13761g","XP_505387.1",394,"YALI0F13761p"
"chromosome F","NC_006072.1",1852766,1857698,"-",2908682,,"YALI0_F13783g","XP_505388.1",1628,"YALI0F13783p"
"chromosome F","NC_006072.1",1860065,1863153,"+",2908683,,"YALI0_F13805g","XP_505389.1",971,"YALI0F13805p"
"chromosome F","NC_006072.1",1874560,1874694,"+",2908684,,"YALI0_F13849g","XP_002143112.1",44,"YALI0F13849p"
"chromosome F","NC_006072.1",1877896,1879002,"-",2908687,,"YALI0_F13937g","XP_505390.1",368,"YALI0F13937p"
"chromosome F","NC_006072.1",1881552,1884176,"+",2908181,,"YALI0_F13959g","XP_505391.1",874,"YALI0F13959p"
"chromosome F","NC_006072.1",1888485,1890080,"+",2908182,,"YALI0_F13981g","XP_505392.1",531,"YALI0F13981p"
"chromosome F","NC_006072.1",1890596,1891095,"-",2908183,,"YALI0_F14003g","XP_505393.2",139,"YALI0F14003p"
"chromosome F","NC_006072.1",1891562,1894702,"-",2908184,,"YALI0_F14025g","XP_505394.1",1046,"YALI0F14025p"
"chromosome F","NC_006072.1",1897017,1898150,"+",2908185,,"YALI0_F14047g","XP_505395.1",377,"YALI0F14047p"
"chromosome F","NC_006072.1",1898362,1899321,"-",2908186,,"YALI0_F14069g","XP_505396.1",319,"YALI0F14069p"
"chromosome F","NC_006072.1",1899700,1901007,"+",2907996,,"YALI0_F14091g","XP_505397.1",435,"YALI0F14091p"
"chromosome F","NC_006072.1",1901269,1902891,"-",2908578,,"YALI0_F14113g","XP_505398.1",540,"YALI0F14113p"
"chromosome F","NC_006072.1",1904757,1905686,"-",2908579,,"YALI0_F14135g","XP_505399.1",309,"YALI0F14135p"
"chromosome F","NC_006072.1",1905885,1906490,"-",2908577,,"YALI0_F14157g","XP_505400.1",201,"YALI0F14157p"
"chromosome F","NC_006072.1",1906880,1909669,"-",2908581,,"YALI0_F14179g","XP_505401.1",929,"YALI0F14179p"
"chromosome F","NC_006072.1",1910787,1911464,"+",2908580,,"YALI0_F14201g","XP_505402.1",225,"YALI0F14201p"
"chromosome F","NC_006072.1",1913998,1915107,"+",2908030,,"YALI0_F14223g","XP_505403.1",369,"YALI0F14223p"
"chromosome F","NC_006072.1",1915539,1916366,"+",2908031,,"YALI0_F14245g","XP_505404.1",275,"YALI0F14245p"
"chromosome F","NC_006072.1",1916682,1917912,"-",2908029,,"YALI0_F14267g","XP_505405.1",375,"YALI0F14267p"
"chromosome F","NC_006072.1",1918420,1918998,"-",2908033,,"YALI0_F14289g","XP_505406.1",192,"YALI0F14289p"
"chromosome F","NC_006072.1",1919277,1920278,"-",2908032,,"YALI0_F14311g","XP_505407.2",333,"YALI0F14311p"
"chromosome F","NC_006072.1",1920489,1921865,"-",2908355,,"YALI0_F14333g","XP_505408.1",458,"YALI0F14333p"
"chromosome F","NC_006072.1",1922989,1923786,"+",2908356,,"YALI0_F14355g","XP_505409.1",265,"YALI0F14355p"
"chromosome F","NC_006072.1",1924230,1925636,"+",2908354,,"YALI0_F14377g","XP_505410.1",468,"YALI0F14377p"
"chromosome F","NC_006072.1",1925760,1926566,"-",2908358,,"YALI0_F14399g","XP_505411.1",268,"YALI0F14399p"
"chromosome F","NC_006072.1",1926894,1927646,"+",2908357,,"YALI0_F14421g","XP_505412.2",250,"YALI0F14421p"
"chromosome F","NC_006072.1",1928036,1929427,"-",2907787,,"YALI0_F14443g","XP_505413.1",463,"YALI0F14443p"
"chromosome F","NC_006072.1",1930316,1930855,"+",2907788,,"YALI0_F14465g","XP_505414.1",138,"40S ribosomal protein S17"
"chromosome F","NC_006072.1",1931736,1934438,"+",2907786,,"YALI0_F14487g","XP_505415.1",900,"YALI0F14487p"
"chromosome F","NC_006072.1",1935559,1939434,"-",2907790,,"YALI0_F14509g","XP_505416.1",1291,"YALI0F14509p"
"chromosome F","NC_006072.1",1941439,1942662,"-",2907789,,"YALI0_F14531g","XP_505417.1",367,"YALI0F14531p"
"chromosome F","NC_006072.1",1943055,1944839,"+",2907768,,"YALI0_F14553g","XP_505418.1",594,"YALI0F14553p"
"chromosome F","NC_006072.1",1949621,1953040,"-",2907767,,"YALI0_F14575g","XP_505419.1",1091,"YALI0F14575p"
"chromosome F","NC_006072.1",1954790,1957777,"+",2907770,,"YALI0_F14597g","XP_505420.1",995,"YALI0F14597p"
"chromosome F","NC_006072.1",1960550,1961419,"+",2907771,,"YALI0_F14619g","XP_505421.1",289,"YALI0F14619p"
"chromosome F","NC_006072.1",1961858,1962853,"-",2907769,,"YALI0_F14641g","XP_505422.1",331,"YALI0F14641p"
"chromosome F","NC_006072.1",1963435,1964124,"-",2908930,,"YALI0_F14663g","XP_505423.1",61,"40S ribosomal protein S30"
"chromosome F","NC_006072.1",1965366,1965935,"-",2908929,,"YALI0_F14685g","XP_505424.1",189,"YALI0F14685p"
"chromosome F","NC_006072.1",1968463,1973277,"+",2908932,,"YALI0_F14707g","XP_505425.1",1604,"YALI0F14707p"
"chromosome F","NC_006072.1",1974720,1975781,"+",2908933,,"YALI0_F14729g","XP_505426.1",353,"YALI0F14729p"
"chromosome F","NC_006072.1",1975917,1976800,"-",2908931,,"YALI0_F14751g","XP_505427.1",277,"YALI0F14751p"
"chromosome F","NC_006072.1",1977091,1979148,"+",2908294,,"YALI0_F14773g","XP_505428.1",685,"YALI0F14773p"
"chromosome F","NC_006072.1",1979259,1980741,"-",2908295,,"YALI0_F14795g","XP_505429.1",467,"YALI0F14795p"
"chromosome F","NC_006072.1",1981323,1983752,"+",2908674,,"YALI0_F14817g","XP_505430.1",809,"YALI0F14817p"
"chromosome F","NC_006072.1",1983847,1985445,"-",2908675,,"YALI0_F14839g","XP_505431.1",532,"YALI0F14839p"
"chromosome F","NC_006072.1",1986062,1986994,"+",2908676,,"YALI0_F14861g","XP_505432.1",217,"YALI0F14861p"
"chromosome F","NC_006072.1",1987095,1989113,"-",2908677,,"YALI0_F14883g","XP_505433.1",672,"YALI0F14883p"
"chromosome F","NC_006072.1",1989836,1990231,"-",2908678,,"YALI0_F14905g","XP_505434.1",131,"YALI0F14905p"
"chromosome F","NC_006072.1",1994834,1997206,"+",2908679,,"YALI0_F14927g","XP_505435.1",790,"YALI0F14927p"
"chromosome F","NC_006072.1",1997974,1998780,"-",2908036,,"YALI0_F14949g","XP_505436.1",268,"YALI0F14949p"
"chromosome F","NC_006072.1",2005973,2006305,"+",2908037,,"YALI0_F14971g","XP_505437.1",110,"YALI0F14971p"
"chromosome F","NC_006072.1",2009286,2009663,"-",2908038,,"YALI0_F14993g","XP_505438.1",125,"YALI0F14993p"
"chromosome F","NC_006072.1",2010850,2011338,"+",2908039,,"YALI0_F15015g","XP_505439.1",162,"YALI0F15015p"
"chromosome F","NC_006072.1",2013582,2014808,"+",2908040,,"YALI0_F15037g","XP_505440.1",408,"YALI0F15037p"
"chromosome F","NC_006072.1",2016355,2017311,"-",2908041,,"YALI0_F15059g","XP_505441.1",318,"YALI0F15059p"
"chromosome F","NC_006072.1",2019570,2021765,"-",2908922,,"YALI0_F15081g","XP_505442.2",731,"YALI0F15081p"
"chromosome F","NC_006072.1",2022388,2022639,"-",2908923,,"YALI0_F15103g","XP_505443.1",83,"YALI0F15103p"
"chromosome F","NC_006072.1",2025368,2028232,"-",2908924,,"YALI0_F15125g","XP_505444.1",954,"YALI0F15125p"
"chromosome F","NC_006072.1",2037940,2040096,"+",2908925,,"YALI0_F15147g","XP_505445.1",718,"YALI0F15147p"
"chromosome F","NC_006072.1",2040376,2042781,"-",2908926,,"YALI0_F15169g","XP_505446.1",801,"YALI0F15169p"
"chromosome F","NC_006072.1",2047545,2049317,"+",2908927,,"YALI0_F15191g","XP_505447.1",590,"YALI0F15191p"
"chromosome F","NC_006072.1",2049426,2050616,"-",2908928,,"YALI0_F15213g","XP_505448.1",396,"YALI0F15213p"
"chromosome F","NC_006072.1",2051177,2052055,"+",2908653,,"YALI0_F15235g","XP_505449.1",292,"YALI0F15235p"
"chromosome F","NC_006072.1",2062934,2063815,"-",2908654,,"YALI0_F15257g","XP_505450.1",293,"YALI0F15257p"
"chromosome F","NC_006072.1",2064270,2064953,"-",2908655,,"YALI0_F15279g","XP_505451.1",227,"YALI0F15279p"
"chromosome F","NC_006072.1",2065654,2066541,"-",2908657,,"YALI0_F15323g","XP_505452.1",295,"YALI0F15323p"
"chromosome F","NC_006072.1",2068653,2070278,"+",2908658,,"YALI0_F15345g","XP_505453.1",541,"YALI0F15345p"
"chromosome F","NC_006072.1",2071963,2074941,"+",2908061,,"YALI0_F15367g","XP_505454.1",992,"YALI0F15367p"
"chromosome F","NC_006072.1",2076073,2077251,"+",2908062,,"YALI0_F15389g","XP_505455.1",392,"YALI0F15389p"
"chromosome F","NC_006072.1",2077764,2079035,"-",2908063,,"YALI0_F15411g","XP_505456.1",423,"YALI0F15411p"
"chromosome F","NC_006072.1",2082588,2083676,"-",2908064,,"YALI0_F15433g","XP_505457.1",362,"YALI0F15433p"
"chromosome F","NC_006072.1",2085882,2086871,"-",2908066,,"YALI0_F15477g","XP_505458.1",329,"YALI0F15477p"
"chromosome F","NC_006072.1",2091781,2093340,"-",2908068,,"YALI0_F15543g","XP_505459.1",519,"YALI0F15543p"
"chromosome F","NC_006072.1",2095358,2096575,"-",2909043,,"YALI0_F15587g","XP_505460.1",325,"YALI0F15587p"
"chromosome F","NC_006072.1",2099182,2100288,"+",2909044,,"YALI0_F15609g","XP_505461.1",368,"YALI0F15609p"
"chromosome F","NC_006072.1",2100684,2101925,"-",2909045,,"YALI0_F15631g","XP_505462.2",227,"YALI0F15631p"
"chromosome F","NC_006072.1",2102890,2106199,"-",2909046,,"YALI0_F15653g","XP_505463.1",1051,"YALI0F15653p"
"chromosome F","NC_006072.1",2110318,2110485,"-",2909047,,"YALI0_F15675g","XP_505464.1",55,"YALI0F15675p"
"chromosome F","NC_006072.1",2122291,2123004,"+",2908919,,"YALI0_F15697g","XP_505465.1",237,"YALI0F15697p"
"chromosome F","NC_006072.1",2123439,2124077,"-",2908920,,"YALI0_F15719g","XP_505466.1",212,"YALI0F15719p"
"chromosome F","NC_006072.1",2124637,2125815,"-",2908921,,"YALI0_F15741g","XP_505467.1",392,"YALI0F15741p"
"chromosome F","NC_006072.1",2127250,2129673,"+",2908253,,"YALI0_F15763g","XP_505468.1",807,"YALI0F15763p"
"chromosome F","NC_006072.1",2129803,2130903,"-",2908254,,"YALI0_F15785g","XP_505469.1",366,"YALI0F15785p"
"chromosome F","NC_006072.1",2132758,2133822,"+",2908255,,"YALI0_F15807g","XP_505470.1",354,"YALI0F15807p"
"chromosome F","NC_006072.1",2134980,2136332,"-",2908256,,"YALI0_F15829g","XP_505471.1",450,"YALI0F15829p"
"chromosome F","NC_006072.1",2137175,2138734,"+",2908257,,"YALI0_F15851g","XP_505472.1",519,"YALI0F15851p"
"chromosome F","NC_006072.1",2139535,2141019,"-",2908258,,"YALI0_F15873g","XP_505473.1",494,"YALI0F15873p"
"chromosome F","NC_006072.1",2142953,2143582,"+",2908613,,"YALI0_F15895g","XP_505474.1",209,"YALI0F15895p"
"chromosome F","NC_006072.1",2143877,2144296,"-",2908614,,"YALI0_F15917g","XP_505475.1",139,"YALI0F15917p"
"chromosome F","NC_006072.1",2147211,2149784,"+",2908615,,"YALI0_F15939g","XP_505476.1",857,"YALI0F15939p"
"chromosome F","NC_006072.1",2150130,2150879,"+",2908616,,"YALI0_F15961g","XP_505477.1",249,"YALI0F15961p"
"chromosome F","NC_006072.1",2151540,2152637,"+",2908617,,"YALI0_F15983g","XP_505478.1",365,"YALI0F15983p"
"chromosome F","NC_006072.1",2153223,2154266,"+",2908618,,"YALI0_F16005g","XP_505479.1",347,"YALI0F16005p"
