,regulator,gene_name,sacc_gene_id,gene_id
3212,HAP1,ERG27,YLR100W,YALI0_B17644g
3213,HAP1,PUT1,YLR142W,YALI0_B09625g
3214,HAP1,ACS2,YLR153C,YALI0_F05962g
3215,HAP1,HMX1,YLR205C,YALI0_D25278g
3216,HAP1,CYB2,YML054C,YALI0_E21307g
3217,HAP1,HMG1,YML075C,YALI0_E04807g
3218,HAP1,ERG13,YML126C,YALI0_F30481g
3219,HAP1,ERG5,YMR015C,YALI0_A18062g
3220,HAP1,NDE1,YMR145C,YALI0_F25135g
3221,HAP1,ERG2,YMR202W,YALI0_E32065g
3222,HAP1,ERG8,YMR220W,YALI0_E06193g
3223,HAP1,COX5A,YNL052W,YALI0_F03567g
3224,HAP1,PDR16,YNL231C,YALI0_A08448g
3225,HAP1,YTP1,YNL237W,YALI0_F17798g
3226,HAP1,ARE2,YNR019W,YALI0_F06578g
3227,HAP1,COQ2,YNR041C,YALI0_F05610g
3228,HAP1,MVD1,YNR043W,YALI0_F05632g
3229,HAP1,CYT1,YOR065W,YALI0_A17468g
3230,HAP1,PUT4,YOR348C,YALI0_B09537g
3231,HAP1,CIR2,YOR356W,YALI0_C14806g
3232,HAP1,IDI1,YPL117C,YALI0_F04015g
3233,HAP1,CTR1,YPR124W,YALI0_C20295g
3234,HAP1,YEH1,YLL012W,YALI0_E00528g
3235,HAP1,RCF2,YNR018W,YALI0_F24431g
3236,HAP1,SDH1,YKL148C,YALI0_D11374g
3237,HAP1,PHO89,YBR296C,YALI0_E23859g
3238,HAP1,SAM1,YLR180W,YALI0_B14509g
3239,HAP1,ETT1,YOR051C,YALI0_D22132g
3240,HAP1,SAM2,YDR502C,YALI0_B14509g
3241,HAP1,IZH4,YOL101C,YALI0_E17677g
3242,HAP1,PRX1,YBL064C,YALI0_F08195g
3243,HAP1,RPS4A,YJR145C,YALI0_D12903g
3244,HAP1,HPA2,YPR193C,YALI0_B20328g
3245,HAP1,GFD2,YCL036W,YALI0_B14179g
3246,HAP1,FRE4,YNR060W,YALI0_E08096g
3247,HAP4,KGD2,YDR148C,YALI0_E16929g
3248,HAP4,QCR7,YDR529C,YALI0_E34037g
3249,HAP4,CIT1,YNR001C,YALI0_E02684g
3250,HAP4,COR1,YBL045C,YALI0_A14806g
3251,HAP4,ATP1,YBL099W,YALI0_F03179g
3252,HAP4,ATP3,YBR039W,YALI0_F02893g
3253,HAP4,ATP17,YDR377W,YALI0_D11814g
3254,HAP4,RIP1,YEL024W,YALI0_A02915g
3255,HAP4,AGX1,YFL030W,YALI0_E16643g
3256,HAP4,COX4,YGL187C,YALI0_E19723g
3257,HAP4,QCR9,YGR183C,YALI0_B01540g
3258,HAP4,QCR10,YHR001W-A,YALI0_C12210g
3259,HAP4,COX6,YHR051W,YALI0_E10144g
3260,HAP4,ATP2,YJR121W,YALI0_B03982g
3261,HAP4,SDH1,YKL148C,YALI0_D11374g
3262,HAP4,COX8,YLR395C,YALI0_F04103g
3263,HAP4,ATP18,YML081C-A,YALI0_D17490g
3264,HAP4,NDI1,YML120C,YALI0_F25135g
3265,HAP4,COX7,YMR256C,YALI0_E12628g
3266,HAP4,CYT1,YOR065W,YALI0_A17468g
3267,HAP4,GDH1,YOR375C,YALI0_F17820g
3268,HAP4,ASN1,YPR145W,YALI0_A13387g
3269,HAP4,KGD1,YIL125W,YALI0_E33517g
3270,HAP4,ACH1,YBL015W,YALI0_E30965g
3271,HAP4,FBA1,YKL060C,YALI0_E26004g
3272,HAP4,FUM1,YPL262W,YALI0_C06776g
3273,HAP4,CHS2,YBR038W,YALI0_B16324g
3274,HAP4,POP7,YBR167C,YALI0_A02178g
3275,HAP4,GPX2,YBR244W,YALI0_E02310g
3276,HAP4,ATP16,YDL004W,YALI0_D22022g
3277,HAP4,QRI7,YDL104C,YALI0_D07920g
3278,HAP4,ATP5,YDR298C,YALI0_D12584g
3279,HAP4,GCN4,YEL009C,YALI0_E27742g
3280,HAP4,GRX4,YER174C,YALI0_B13398g
3281,HAP4,QCR6,YFR033C,YALI0_F24673g
3282,HAP4,COX13,YGL191W,YALI0_F03201g
3283,HAP4,YHB1,YGR234W,YALI0_C21362g
3284,HAP4,SMF2,YHR050W,YALI0_D26818g
3285,HAP4,ATP7,YKL016C,YALI0_B06831g
3286,HAP4,COX12,YLR038C,YALI0_E16709g
3287,HAP4,ATP14,YLR295C,YALI0_F04774g
3288,HAP4,MRPL24,YMR193W,YALI0_B08074g
3289,HAP4,IDP3,YNL009W,YALI0_F04095g
3290,HAP4,COX5A,YNL052W,YALI0_F03567g
3291,HAP4,POR1,YNL055C,YALI0_F17314g
3292,HAP4,ATP19,YOL077W-A,YALI0_B11913g
3293,HAP4,ATP20,YPR020W,YALI0_B21527g
3294,HAP4,ARO7,YPR060C,YALI0_E17479g
3295,HAP4,QCR2,YPR191W,YALI0_F08613g
3296,HAP4,CYC1,YJR048W,YALI0_D09273g
3297,HAP4,SOD2,YHR008C,YALI0_B08921g
3298,HAP4,ICL1,YER065C,YALI0_C16885g
3299,HAP4,QCR8,YJL166W,YALI0_F01771g
3300,HAP4,ADH1,YOL086C,YALI0_A16379g
3301,HCM1,CIN8,YEL061C,YALI0_F14179g
3302,HCM1,TUB1,YML085C,YALI0_E19360g
3303,HCM1,HEK2,YBL032W,YALI0_A18161g
3304,HCM1,THI73,YLR004C,YALI0_D13970g
3305,HCM1,ERG2,YMR202W,YALI0_E32065g
3306,HCM1,GAD1,YMR250W,YALI0_F08415g
3307,HCM1,GYP1,YOR070C,YALI0_B12100g
3308,HCM1,RTS2,YOR077W,YALI0_F07238g
3309,HCM1,OYE3,YPL171C,YALI0_D16247g
3310,HCM1,FKH1,YIL131C,YALI0_C09185g
3311,HOT1,GPD1,YDL022W,YALI0_B02948g
3312,HOT1,TPS2,YDR074W,YALI0_D14476g
3313,HOT1,STL1,YDR536W,YALI0_C04730g
3314,HOT1,GPP2,YER062C,YALI0_F25025g
3315,HOT1,HSP12,YFL014W,YALI0_D20526g
3316,HOT1,NQM1,YGR043C,YALI0_F15587g
3317,HOT1,FMP48,YGR052W,YALI0_B04840g
3318,HOT1,GID10,YGR066C,YALI0_C17897g
3319,HOT1,CTT1,YGR088W,YALI0_E34749g
3320,HSF1,SSA1,YAL005C,YALI0_D08184g
3321,HSF1,SSA3,YBL075C,YALI0_D22352g
3322,HSF1,HSP26,YBR072W,YALI0_C03465g
3323,HSF1,FES1,YBR101C,YALI0_F11121g
3324,HSF1,HSP42,YDR171W,YALI0_E18546g
3325,HSF1,AHA1,YDR214W,YALI0_B15840g
3326,HSF1,HSP78,YDR258C,YALI0_F12463g
3327,HSF1,SSA4,YER103W,YALI0_F25289g
3328,HSF1,HSP12,YFL014W,YALI0_D20526g
3329,HSF1,MDJ1,YFL016C,YALI0_F12551g
3330,HSF1,HSP104,YLL026W,YALI0_E27962g
3331,HSF1,CPR6,YLR216C,YALI0_C10230g
3332,HSF1,HSP60,YLR259C,YALI0_F02805g
3333,HSF1,HSC82,YMR186W,YALI0_C07953g
3334,HSF1,SIS1,YNL007C,YALI0_F00880g
3335,HSF1,YDJ1,YNL064C,YALI0_F00880g
3336,HSF1,HCH1,YNL281W,YALI0_B15840g
3337,HSF1,HSP10,YOR020C,YALI0_B05610g
3338,HSF1,STI1,YOR027W,YALI0_C08987g
3339,HSF1,MBF1,YOR298C-A,YALI0_B12166g
3340,HSF1,SSE1,YPL106C,YALI0_E13255g
3341,HSF1,HSP82,YPL240C,YALI0_C07953g
3342,HSF1,EFB1,YAL003W,YALI0_F09669g
3343,HSF1,HEK2,YBL032W,YALI0_A18161g
3344,HSF1,OLA1,YBR025C,YALI0_C03355g
3345,HSF1,TEF2,YBR118W,YALI0_C09141g
3346,HSF1,SSE2,YBR169C,YALI0_E13255g
3347,HSF1,APA1,YCL050C,YALI0_F30349g
3348,HSF1,PGK1,YCR012W,YALI0_D12400g
3349,HSF1,CPR1,YDR155C,YALI0_C10230g
3350,HSF1,GLY1,YEL046C,YALI0_A21417g
3351,HSF1,ARB1,YER036C,YALI0_D22803g
3352,HSF1,PHM8,YER037W,YALI0_F26785g
3353,HSF1,PNC1,YGL037C,YALI0_A21153g
3354,HSF1,VPS62,YGR141W,YALI0_E06083g
3355,HSF1,TDH3,YGR192C,YALI0_C06369g
3357,HSF1,ZPR1,YGR211W,YALI0_F22803g
3358,HSF1,KSP1,YHR082C,YALI0_B17556g
3359,HSF1,ENO2,YHR174W,YALI0_F16819g
3360,HSF1,OYE2,YHR179W,YALI0_D16247g
3361,HSF1,KAR2,YJL034W,YALI0_E13706g
3362,HSF1,SSC1,YJR045C,YALI0_C17347g
3363,HSF1,TAH11,YJR046W,YALI0_C17369g
3364,HSF1,UFD4,YKL010C,YALI0_E05401g
3365,HSF1,SSA2,YLL024C,YALI0_D08184g
3366,HSF1,UBI4,YLL039C,YALI0_E18986g
3367,HSF1,AHP1,YLR109W,YALI0_E25091g
3368,HSF1,LST8,YNL006W,YALI0_E13530g
3369,HSF1,MTQ1,YNL063W,YALI0_B17534g
3370,HSF1,APJ1,YNL077W,YALI0_F00880g
3371,HSF1,IRA2,YOL081W,YALI0_B07535g
3372,HSF1,SGT2,YOR007C,YALI0_B06963g
3373,HSF1,BUB3,YOR026W,YALI0_F19558g
3374,HSF1,HRK1,YOR267C,YALI0_B00880g
3375,HSF1,YAR1,YPL239W,YALI0_B20900g
3376,HSF1,CDH1,YGL003C,YALI0_C18469g
3377,HSF1,SDH9,YJL045W,YALI0_D11374g
3378,HSF1,TAT2,YOL020W,YALI0_C09889g
3379,HSF1,SSD1,YDR293C,YALI0_F13717g
3380,HSF1,NPL4,YBR170C,YALI0_E13233g
3381,HSF1,GPD1,YDL022W,YALI0_B02948g
3383,HSF1,CTS1,YLR286C,YALI0_D22396g
3384,HSF1,DSE4,YNR067C,YALI0_B17996g
3385,HSF1,SRX1,YKL086W,YALI0_D16709g
3386,HSF1,RPA135,YPR010C,YALI0_E09845g
3387,HSF1,ADH3,YMR083W,YALI0_E17787g
3388,HSF1,RPS26A,YGL189C,YALI0_E19701g
3389,HSF1,OLE1,YGL055W,YALI0_C05951g
3390,HSF1,BPL1,YDL141W,YALI0_E30591g
3391,HSF1,TBF1,YPL128C,YALI0_B18018g
3392,HSF1,RPS19A,YOL121C,YALI0_B20504g
3393,HSF1,RPL5,YPL131W,YALI0_E22352g
3394,HSF1,MET6,YER091C,YALI0_E12683g
3395,HSF1,HYP2,YEL034W,YALI0_C06886g
3396,HSF1,ORC4,YPR162C,YALI0_E15928g
3397,HSF1,RPL11B,YGR085C,YALI0_B15103g
3398,HSF1,VBA4,YDR119W,YALI0_E18095g
3399,HSF1,AAP1,YHR047C,YALI0_B14641g
3400,HSF1,MRPL24,YMR193W,YALI0_B08074g
3401,HSF1,MRPL31,YKL138C,YALI0_E01914g
3403,HSF1,DPC25,YPL107W,YALI0_A18678g
3404,HSF1,SCT1,YBL011W,YALI0_C00209g
3405,HSF1,RIB1,YBL033C,YALI0_E02288g
3406,HSF1,HHF1,YBR009C,YALI0_F25883g
3407,HSF1,RFS1,YBR052C,YALI0_B07007g
3408,HSF1,UBC4,YBR082C,YALI0_D15312g
3409,HSF1,TKL2,YBR117C,YALI0_E06479g
3410,HSF1,FTH1,YBR207W,YALI0_A04917g
3411,HSF1,KRR1,YCL059C,YALI0_F30393g
3412,HSF1,UBX3,YDL091C,YALI0_D14784g
3413,HSF1,MAK21,YDR060W,YALI0_D15356g
3414,HSF1,PAA1,YDR071C,YALI0_B14036g
3415,HSF1,ARO1,YDR127W,YALI0_F12639g
3416,HSF1,HOM2,YDR158W,YALI0_D13596g
3417,HSF1,PIB1,YDR313C,YALI0_D15510g
3418,HSF1,RPS8B,YER102W,YALI0_F24959g
3419,HSF1,PMA1,YGL008C,YALI0_B22066g
3420,HSF1,CHO2,YGR157W,YALI0_E06061g
3421,HSF1,SKI6,YGR195W,YALI0_D06776g
3422,HSF1,SNG1,YGR197C,YALI0_A05951g
3423,HSF1,RIE1,YGR250C,YALI0_C00539g
3424,HSF1,FSH1,YHR049W,YALI0_D16940g
3425,HSF1,GRE3,YHR104W,YALI0_D07634g
3426,HSF1,YAP1801,YHR161C,YALI0_B09955g
3427,HSF1,DAL7,YIR031C,YALI0_E15708g
3428,HSF1,SMC3,YJL074C,YALI0_A00616g
3429,HSF1,STE24,YJR117W,YALI0_F11033g
3430,HSF1,MRT4,YKL009W,YALI0_F31317g
3431,HSF1,UGP1,YKL035W,YALI0_A02310g
3432,HSF1,SFK1,YKL051W,YALI0_B21560g
3433,HSF1,SSH4,YKL124W,YALI0_A18898g
3434,HSF1,GPM1,YKL152C,YALI0_B02728g
3435,HSF1,POM33,YLL023C,YALI0_D23617g
3436,HSF1,EMA19,YLR050C,YALI0_C18711g
3437,HSF1,PER33,YLR064W,YALI0_D23617g
3438,HSF1,GSP1,YLR293C,YALI0_F04730g
3439,HSF1,TMA10,YLR327C,YALI0_C06237g
3440,HSF1,TSL1,YML100W,YALI0_E31086g
3441,HSF1,ERO1,YML130C,YALI0_D09603g
3442,HSF1,ILV2,YMR108W,YALI0_C00253g
3443,HSF1,MMT1,YMR177W,YALI0_C12254g
3445,HSF1,THI72,YOR192C,YALI0_D19756g
3446,HSF1,SVL3,YPL032C,YALI0_D20438g
3447,HSF1,PRP46,YPL151C,YALI0_E04697g
3448,HSF1,TIP41,YPR040W,YALI0_C23100g
3449,HSF1,PIN3,YPR154W,YALI0_F06446g
3450,HSF1,CDC19,YAL038W,YALI0_F09185g
3451,HSF1,GPH1,YPR160W,YALI0_F04169g
3452,HSF1,CYC1,YJR048W,YALI0_D09273g
3453,IFH1,RPL19B,YBL027W,YALI0_E25025g
3454,IFH1,RPL23A,YBL087C,YALI0_D10263g
3455,IFH1,RPS11B,YBR048W,YALI0_F20482g
3456,IFH1,RPL21A,YBR191W,YALI0_F05522g
3457,IFH1,RPL13A,YDL082W,YALI0_B12826g
3458,IFH1,RPP1B,YDL130W,YALI0_B12804g
3459,IFH1,RPL35A,YDL191W,YALI0_A09922g
3460,IFH1,RPL12B,YDR418W,YALI0_D13882g
3461,IFH1,RPL27B,YDR471W,YALI0_B05896g
3462,IFH1,RPL12A,YEL054C,YALI0_D13882g
3463,IFH1,RPL34A,YER056C-A,YALI0_C05082g
3464,IFH1,RPS24A,YER074W,YALI0_D13728g
3465,IFH1,RPL2A,YFR031C-A,YALI0_F24739g
3466,IFH1,RPL30,YGL030W,YALI0_E23562g
3467,IFH1,RPL24A,YGL031C,YALI0_E23584g
3468,IFH1,RPL7A,YGL076C,YALI0_E13618g
3469,IFH1,RPL28,YGL103W,YALI0_B21076g
3470,IFH1,RPS2,YGL123W,YALI0_E14465g
3471,IFH1,RPL9A,YGL147C,YALI0_E29073g
3472,IFH1,RPL11B,YGR085C,YALI0_B15103g
3473,IFH1,RPS0A,YGR214W,YALI0_A18205g
3474,IFH1,RPL14B,YHL001W,YALI0_E00550g
3475,IFH1,RPS20,YHL015W,YALI0_E20581g
3476,IFH1,RPL8A,YHL033C,YALI0_F24695g
3477,IFH1,RPL27A,YHR010W,YALI0_B05896g
3478,IFH1,RPL2B,YIL018W,YALI0_F24739g
3479,IFH1,RPL34B,YIL052C,YALI0_C05082g
3480,IFH1,RPL16A,YIL133C,YALI0_C09218g
3481,IFH1,RPL40A,YIL148W,YALI0_F09790g
3482,IFH1,RPL17B,YJL177W,YALI0_C15895g
3483,IFH1,RPL39,YJL189W,YALI0_D05697g
3484,IFH1,RPL17A,YKL180W,YALI0_C15895g
3485,IFH1,RPS0B,YLR048W,YALI0_A18205g
3486,IFH1,RPL37A,YLR185W,YALI0_E01452g
3487,IFH1,RPP0,YLR340W,YALI0_B14146g
3488,IFH1,RPL26A,YLR344W,YALI0_E21219g
3489,IFH1,RPL31B,YLR406C,YALI0_E24475g
3490,IFH1,RPS1A,YLR441C,YALI0_F05676g
3491,IFH1,RPL6B,YLR448W,YALI0_E27830g
3492,IFH1,RPS18B,YML026C,YALI0_D20614g
3493,IFH1,RPS1B,YML063W,YALI0_F05676g
3494,IFH1,RPL6A,YML073C,YALI0_E27830g
3495,IFH1,RPL13B,YMR142C,YALI0_B12826g
3496,IFH1,RPS16A,YMR143W,YALI0_B12848g
3497,IFH1,RPS10B,YMR230W,YALI0_C11473g
3498,IFH1,RPL20A,YMR242C,YALI0_F24123g
3499,IFH1,RPL16B,YNL069C,YALI0_C09218g
3500,IFH1,RPS7B,YNL096C,YALI0_A10725g
3501,IFH1,RPL42A,YNL162W,YALI0_B04224g
3502,IFH1,RPL18B,YNL301C,YALI0_B08866g
3503,IFH1,RPS19B,YNL302C,YALI0_B20504g
3504,IFH1,RPS15,YOL040C,YALI0_F05803g
3505,IFH1,RPL18A,YOL120C,YALI0_B08866g
3506,IFH1,RPL25,YOL127W,YALI0_F25531g
3507,IFH1,RPL3,YOR063W,YALI0_C21560g
3508,IFH1,RPS7A,YOR096W,YALI0_A10725g
3509,IFH1,RPS30B,YOR182C,YALI0_F14663g
3510,IFH1,RPL33B,YOR234C,YALI0_F31405g
3511,IFH1,RPS12,YOR369C,YALI0_F06160g
3512,IFH1,RPL21B,YPL079W,YALI0_F05522g
3513,IFH1,RPS6A,YPL090C,YALI0_F18766g
3514,IFH1,RPL33A,YPL143W,YALI0_F31405g
3515,IFH1,RPL11A,YPR102C,YALI0_B15103g
3516,IFH1,PHO11,YAR071W,YALI0_C06930g
3517,IFH1,RPS8A,YBL072C,YALI0_F24959g
3518,IFH1,RPL32,YBL092W,YALI0_E30811g
3519,IFH1,RPS9B,YBR189W,YALI0_F05544g
3520,IFH1,RPS14A,YCR031C,YALI0_D05753g
3521,IFH1,RPS29B,YDL061C,YALI0_B08748g
3522,IFH1,RPP1A,YDL081C,YALI0_B12804g
3523,IFH1,RPL4B,YDR012W,YALI0_C06820g
3524,IFH1,RPS13,YDR064W,YALI0_F11055g
3525,IFH1,RPP2B,YDR382W,YALI0_F05808g
3526,IFH1,ADA2,YDR448W,YALI0_F14443g
3527,IFH1,RPS18A,YDR450W,YALI0_D20614g
3528,IFH1,RPL37B,YDR500C,YALI0_E01452g
3529,IFH1,HYP2,YEL034W,YALI0_C06886g
3530,IFH1,RPS26B,YER131W,YALI0_E19701g
3531,IFH1,RPL22B,YFL034C-A,YALI0_E32208g
3532,IFH1,RRT5,YFR032C,YALI0_B00616g
3533,IFH1,RPL29,YFR032C-A,YALI0_F08437g
3534,IFH1,RPS26A,YGL189C,YALI0_E19701g
3535,IFH1,RPS25A,YGR027C,YALI0_C03872g
3536,IFH1,RPS23A,YGR118W,YALI0_A20746g
3537,IFH1,RPL24B,YGR148C,YALI0_E23584g
3538,IFH1,RPS27B,YHR021C,YALI0_E34826g
3539,IFH1,ENO2,YHR174W,YALI0_F16819g
3540,IFH1,MNL1,YHR204W,YALI0_D12925g
3541,IFH1,RPS21B,YJL136C,YALI0_D13794g
3542,IFH1,RPS22A,YJL190C,YALI0_D05731g
3543,IFH1,RPS14B,YJL191W,YALI0_D05753g
3544,IFH1,RPS5,YJR123W,YALI0_F08569g
3545,IFH1,RPS4A,YJR145C,YALI0_D12903g
3546,IFH1,RPL14A,YKL006W,YALI0_E00550g
3547,IFH1,TEF4,YKL081W,YALI0_B12562g
3548,IFH1,RPS27A,YKL156W,YALI0_E34826g
3549,IFH1,RPS21A,YKR057W,YALI0_D13794g
3550,IFH1,RPL15A,YLR029C,YALI0_D24387g
3551,IFH1,RPL22A,YLR061W,YALI0_E32208g
3552,IFH1,RPL10,YLR075W,YALI0_D13104g
3553,IFH1,RPS31,YLR167W,YALI0_F08745g
3554,IFH1,RPS30A,YLR287C-A,YALI0_F14663g
3555,IFH1,RPL38,YLR325C,YALI0_B11308g
3556,IFH1,RPS25B,YLR333C,YALI0_C03872g
3557,IFH1,RPS22B,YLR367W,YALI0_D05731g
3558,IFH1,RPS29A,YLR388W,YALI0_B08748g
3559,IFH1,RPS17A,YML024W,YALI0_F14465g
3560,IFH1,ASC1,YMR116C,YALI0_E20031g
3561,IFH1,RPL36A,YMR194W,YALI0_E30602g
3562,IFH1,RPL9B,YNL067W,YALI0_E29073g
3563,IFH1,RPS3,YNL178W,YALI0_E23694g
3564,IFH1,RPP2A,YOL039W,YALI0_F05808g
3565,IFH1,RPS28A,YOR167C,YALI0_C05148g
3566,IFH1,RPS10A,YOR293W,YALI0_C11473g
3567,IFH1,RPS9A,YPL081W,YALI0_F05544g
3568,IFH1,RPL5,YPL131W,YALI0_E22352g
3569,IFH1,RPL7B,YPL198W,YALI0_E13618g
3571,IFH1,RPL1A,YPL220W,YALI0_E31911g
3572,IFH1,RPL43A,YPR043W,YALI0_E34573g
3573,IFH1,PRE2,YPR103W,YALI0_B15224g
3574,IFH1,RPS23B,YPR132W,YALI0_A20746g
3575,IFH1,RPL4A,YBR031W,YALI0_C06820g
3576,IFH1,RPL8B,YLL045C,YALI0_F24695g
3577,IFH1,RPS28B,YLR264W,YALI0_C05148g
3578,IFH1,RPL31A,YDL075W,YALI0_E24475g
3579,IFH1,RPS16B,YDL083C,YALI0_B12848g
3580,IFH1,IBA57,YJR122W,YALI0_D15774g
3581,IFH1,SPS4,YOR313C,YALI0_F24167g
3582,IFH1,COX11,YPL132W,YALI0_E10065g
3583,IFH1,MET6,YER091C,YALI0_E12683g
3584,IFH1,UTP22,YGR090W,YALI0_E31625g
3585,IME1,IME2,YJL106W,YALI0_F03113g
3586,IME1,NDT80,YHR124W,YALI0_B14773g
3587,IME1,CLB5,YPR120C,YALI0_B15180g
3588,INO2,PHO5,YBR093C,YALI0_C06930g
3589,INO2,OPI1,YHL020C,YALI0_C14784g
3590,INO2,INO1,YJL153C,YALI0_B04312g
3591,INO2,YAT1,YAR035W,YALI0_F21197g
3592,INO2,ACH1,YBL015W,YALI0_E30965g
3593,INO2,CDS1,YBR029C,YALI0_E14443g
3594,INO2,NRG2,YBR066C,YALI0_C12364g
3595,INO2,EHT1,YBR177C,YALI0_B18854g
3596,INO2,PGS1,YCL004W,YALI0_E14102g
3597,INO2,PDI1,YCL043C,YALI0_E03036g
3598,INO2,CIT2,YCR005C,YALI0_E02684g
3599,INO2,BPH1,YCR032W,YALI0_E04312g
3600,INO2,GIT1,YCR098C,YALI0_D08382g
3601,INO2,RPL31A,YDL075W,YALI0_E24475g
3602,INO2,DLD1,YDL174C,YALI0_E03212g
3603,INO2,SNQ2,YDR011W,YALI0_F17996g
3604,INO2,BAP3,YDR046C,YALI0_B16522g
3605,INO2,EKI1,YDR147W,YALI0_E16907g
3606,INO2,MSS4,YDR208W,YALI0_F23573g
3607,INO2,HXT6,YDR343C,YALI0_F19184g
3608,INO2,HXT3,YDR345C,YALI0_F19184g
3609,INO2,ITR1,YDR497C,YALI0_F23903g
3610,INO2,SAM2,YDR502C,YALI0_B14509g
3611,INO2,UTR2,YEL040W,YALI0_B15510g
3612,INO2,HAT2,YEL056W,YALI0_A01331g
3613,INO2,PRB1,YEL060C,YALI0_A06435g
3614,INO2,AFG3,YER017C,YALI0_B02574g
3615,INO2,CHO1,YER026C,YALI0_D08514g
3616,INO2,SAH1,YER043C,YALI0_F11759g
3617,INO2,FCY2,YER056C,YALI0_F30569g
3618,INO2,HSP12,YFL014W,YALI0_D20526g
3619,INO2,MDJ1,YFL016C,YALI0_F12551g
3620,INO2,FAB1,YFR019W,YALI0_E29161g
3621,INO2,HXK1,YFR053C,YALI0_B22308g
3622,INO2,OLE1,YGL055W,YALI0_C05951g
3623,INO2,PYC1,YGL062W,YALI0_C24101g
3624,INO2,MON1,YGL124C,YALI0_C06347g
3625,INO2,MET13,YGL125W,YALI0_B00572g
3626,INO2,ZRT1,YGL255W,YALI0_F21659g
3627,INO2,GSC2,YGR032W,YALI0_E21021g
3628,INO2,MEP1,YGR121C,YALI0_F16896g
3629,INO2,CHO2,YGR157W,YALI0_E06061g
3630,INO2,PSD2,YGR170W,YALI0_D03480g
3631,INO2,ERG1,YGR175C,YALI0_E15730g
3632,INO2,PCT1,YGR202C,YALI0_D18271g
3633,INO2,RAD2,YGR258C,YALI0_D20240g
3634,INO2,BIO2,YGR286C,YALI0_D15400g
3635,INO2,MRP4,YHL004W,YALI0_F12991g
3636,INO2,ECM29,YHL030W,YALI0_C03828g
3637,INO2,ERG11,YHR007C,YALI0_B05126g
3638,INO2,ARG4,YHR018C,YALI0_D26367g
3639,INO2,HTD2,YHR067W,YALI0_A19096g
3640,INO2,HXT1,YHR094C,YALI0_F19184g
3641,INO2,EPT1,YHR123W,YALI0_C10989g
3642,INO2,YCK1,YHR135C,YALI0_E26609g
3643,INO2,ARO9,YHR137W,YALI0_C05258g
3644,INO2,IMD2,YHR216W,YALI0_D21530g
3645,INO2,FAA3,YIL009W,YALI0_D17864g
3646,INO2,PDR11,YIL013C,YALI0_F17996g
3647,INO2,SUC2,YIL162W,YALI0_E26719g
3648,INO2,PRY1,YJL079C,YALI0_D06149g
3649,INO2,LSB6,YJL100W,YALI0_A02453g
3650,INO2,SNA3,YJL151C,YALI0_B20966g
3651,INO2,ERG20,YJL167W,YALI0_E05753g
3652,INO2,MHO1,YJR008W,YALI0_C21450g
3653,INO2,OPI3,YJR073C,YALI0_E12441g
3654,INO2,URA8,YJR103W,YALI0_B05368g
3655,INO2,ADO1,YJR105W,YALI0_F23463g
3656,INO2,XPT1,YJR133W,YALI0_E16753g
3657,INO2,CWP1,YKL096W,YALI0_E26125g
3658,INO2,FAS1,YKL182W,YALI0_B15059g
3659,INO2,ERG3,YLR056W,YALI0_D20878g
3660,INO2,ICT1,YLR099C,YALI0_C07326g
3661,INO2,ERG27,YLR100W,YALI0_B17644g
3662,INO2,CKI1,YLR133W,YALI0_E16907g
3663,INO2,ACS2,YLR153C,YALI0_F05962g
3664,INO2,UPS2,YLR168C,YALI0_D18854g
3665,INO2,APS1,YLR170C,YALI0_B04246g
3666,INO2,NIT3,YLR351C,YALI0_B07359g
3667,INO2,SEC61,YLR378C,YALI0_E21912g
3668,INO2,ERG6,YML008C,YALI0_F08701g
3669,INO2,SUR7,YML052W,YALI0_F12331g
3670,INO2,HMG1,YML075C,YALI0_E04807g
3671,INO2,PHO84,YML123C,YALI0_A21307g
3672,INO2,PLB1,YMR008C,YALI0_E16060g
3673,INO2,ANY1,YMR010W,YALI0_E24145g
3674,INO2,ERG5,YMR015C,YALI0_A18062g
3675,INO2,HSC82,YMR186W,YALI0_C07953g
3676,INO2,FAA4,YMR246W,YALI0_D17864g
3677,INO2,SAP30,YMR263W,YALI0_F19690g
3678,INO2,SNO4,YMR322C,YALI0_F00682g
3679,INO2,CPT1,YNL130C,YALI0_C10989g
3680,INO2,PSD1,YNL169C,YALI0_D21604g
3681,INO2,ZWF1,YNL241C,YALI0_E22649g
3682,INO2,PCL1,YNL289W,YALI0_F22231g
3683,INO2,ACC1,YNR016C,YALI0_C11407g
3684,INO2,PLB3,YOL011W,YALI0_E16060g
3685,INO2,RPP2A,YOL039W,YALI0_F05808g
3686,INO2,GPD2,YOL059W,YALI0_B02948g
3687,INO2,AUS1,YOR011W,YALI0_F17996g
3688,INO2,HST3,YOR025W,YALI0_D02145g
3689,INO2,CRC1,YOR100C,YALI0_C02431g
3690,INO2,PDR5,YOR153W,YALI0_E14729g
3691,INO2,MGM1,YOR211C,YALI0_F10659g
3692,INO2,WTM1,YOR230W,YALI0_D26279g
3693,INO2,MCH5,YOR306C,YALI0_B04004g
3694,INO2,FAA1,YOR317W,YALI0_D17864g
3695,INO2,SWI1,YPL016W,YALI0_E25960g
3696,INO2,SKS1,YPL026C,YALI0_B08558g
3697,INO2,MF(ALPHA)1,YPL187W,YALI0_E30415g
3698,INO2,FAS2,YPL231W,YALI0_B19382g
3699,INO2,SAM3,YPL274W,YALI0_F19866g
